,回流量,進料量,輕質流量,重質流量,塔頂溫度,塔底溫度,加熱爐,旁通流量,核心流量,蒸氣量,C7+ in Light End (Input),  O2,  METHANE,  ETHANE,  PROPANE,  BUTANE,  IPENTANE,  PENTANE,  T2PENTEN,  CP,  3MP,  T2HEXENE,  HEXANE,  MCP,  22MP,  BENZENE,  CH,  223MB,  4M1HEXEN,  2MHX,  1T3M,  HEPTANE,  H2O,  MCH,  ECP,  23DM1HX,  TOLUENE,  2MHEPT,  OCTANE,  ECH,  EBENZENE,  PXYLENE,  MXYLENE,  OXYLENE,  2MOCTN,  1NONENE,  NONANE,  CUMENE,  1T35TMCH,  PCH,  PRBENZEN,  135MBENZ,  1M2EBNZN,  123MBENZ,  24DMOCT,  TEMH,  3MN,  TBCYHXAN,  DECANE,  ODEBZ,  UNDECANE,  PNBZ,  DODECANE,  HXBNZN,  TRIDECAN,Hydrogen,Methane,Ethane,Propane,n-Butane,i-Butane,C4 Naphthenes,n-Pentane,C5 i-Paraffins,C5 Naphthenes,n-Hexane,C6 i-Paraffins,C6 Naphthenes,Benzene,n-Heptane,C7 i-Paraffins,C7 Naphthenes,Toluene,n-Octane,C8 i-Paraffins,C8 Naphthenes,Ethylbenzene,P-Xylene,M-Xylene,O-Xylene,n-Nonane,C9 i-Paraffins,C9 Naphthenes,C9 Aromtics,C10+ n-Paraffins,C10+ i-Paraffins,C10+ Naphthenes,C10+ Aromtics,C6P- in Heart Cut (Input)
2020-03-18 23:00:00,53.325895610608555,115.05270606593082,28.96210258885434,4.278480868590505,114.09238594456723,162.96335240414268,6.120194728537828,30.00286062140214,87.5101029245477,1.86655088474876,15.918800354003906,0.0,0.0,0.0,0.11821999400854111,0.23643998801708221,1.9624519348144531,5.503700256347656,0.04728799685835838,0.43810001015663147,3.8044581413269043,0.07764200121164322,5.375699996948242,3.5900895595550537,0.6546834111213684,0.5519000291824341,1.9437105655670166,0.7193613648414612,0.014349721372127533,5.446405410766602,0.8892951607704163,7.835899829864502,0.0,5.151374816894531,3.5665299892425537,0.07857800275087357,2.3055999279022217,7.779222011566162,6.742799758911133,6.849699974060059,0.6716888546943665,0.3810243606567383,0.9404646158218384,0.8355222344398499,4.024502277374268,0.10489758849143982,4.673600196838379,0.03364748880267143,1.4309946298599243,0.9541053175926208,0.14352057874202728,0.6163432598114014,0.910885751247406,0.6696029901504517,0.627586305141449,0.9311814904212952,2.173232316970825,0.3499999940395355,1.0534980297088623,0.3515973389148712,0.1992497742176056,0.02044113539159298,0.0035522293765097857,0.003961517941206694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04670000076293945,1.0361000299453735,0.5234000086784363,2.065000057220459,0.13930000364780426,9.879899978637695,6.145299911499023,11.604499816894531,3.1110999584198,9.765900611877441,10.68690013885498,8.3125,1.3076180219650269,0.7041020393371582,1.7602550983428955,1.2573250532150269,6.3588995933532715,7.836599826812744,3.3935000896453857,3.333899974822998,1.0110000371932983,4.039700031280518,0.2838999927043915,0.27379998564720154,1.6061999797821045
2020-03-17 23:00:00,58.600251047234785,111.72078443828381,28.97230258740877,2.553477290429567,115.12106283087479,169.66129503752055,6.716852514456486,30.005442970677425,86.28954716732628,1.9869290088352405,4.343500137329102,0.0,0.0,0.0,0.12455999851226807,0.24911999702453613,2.0676958560943604,5.743200302124023,0.04982399940490723,0.46720001101493835,3.963021993637085,0.08087799698114395,5.189799785614014,3.8034005165100098,0.6310528516769409,0.6488000154495239,2.059199333190918,0.693396270275116,0.013831772841513157,5.249819278717041,1.0258570909500122,7.4735002517700195,0.0,5.942430019378662,4.114213466644287,0.08110900223255157,2.605600118637085,8.029790878295898,7.185500144958496,6.738500118255615,0.9698373079299927,0.5501530170440674,1.3579169511795044,1.206392765045166,5.390108108520508,0.14049175381660461,4.122799873352051,0.02882572077214718,1.4058557748794556,0.9373441934585571,0.12295371294021606,0.5280197262763977,0.7803535461425781,0.5736472010612488,0.486665278673172,0.7220898270606995,1.6852449178695679,0.2700999975204468,0.7966433763504028,0.2720203995704651,0.15067045390605927,0.01581469736993313,0.002686156192794442,0.003064908552914858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054999999701976776,1.1825000047683716,0.6152999997138977,2.6568000316619873,0.19220000505447388,9.51449966430664,6.697800159454346,13.478400230407715,3.3373000621795654,8.872900009155273,10.588500022888184,9.456700325012207,1.388192057609558,0.7474880218505859,1.8687200546264648,1.3348000049591064,5.72689962387085,7.3582000732421875,3.1921000480651855,2.704400062561035,0.7777999639511108,2.802000045776367,0.2502000033855438,0.36309999227523804,1.8528000116348267
2020-03-16 23:00:00,54.05960645173725,107.06371447914525,25.72030248140034,2.436453017357149,113.28903880872224,164.12637248792146,6.0173393635837,30.00298540215743,85.62592636911492,1.9999048647127653,2.0136001110076904,0.0,0.0,0.0,0.1022850051522255,0.204570010304451,1.6979310512542725,4.473299980163574,0.04091400280594826,0.3982999920845032,3.603656053543091,0.07354400306940079,4.920499801635742,3.4495689868927,0.6032076478004456,0.5591999888420105,1.8676313161849976,0.6628001928329468,0.013221445493400097,5.0181708335876465,1.0100005865097046,7.3582000732421875,0.0,5.850578784942627,4.0506205558776855,0.08263199776411057,2.730799913406372,8.180567741394043,7.336899757385254,6.799799919128418,1.0422848463058472,0.5912498235702515,1.4593541622161865,1.296511173248291,5.577620983123779,0.1453792154788971,4.729100227355957,0.03512151539325714,1.5350298881530762,1.023470163345337,0.1498079001903534,0.6433439254760742,0.9507896900177002,0.6989368796348572,0.6156803369522095,0.9135159850120544,2.1320037841796875,0.31709998846054077,0.9955525994300842,0.28529879450798035,0.18829047679901123,0.016586676239967346,0.003356846747919917,0.003214519005268812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05220000073313713,1.3507000207901,0.6309999823570251,3.4326000213623047,0.20880000293254852,9.136500358581543,7.652599811553955,13.577899932861328,3.3635001182556152,9.106400489807129,10.27929973602295,8.45580005645752,1.404129981994629,0.7560699582099915,1.8901749849319458,1.3501249551773071,5.914200305938721,7.092299938201904,3.361999988555908,2.665800094604492,0.8414000272750854,2.7209999561309814,0.23440000414848328,0.21410000324249268,2.033900022506714
2020-03-15 23:00:00,58.35762104235197,105.60761381450452,19.637279108950967,3.351403092083178,108.4640884399414,163.8881281802529,6.57079696807367,29.993426774677477,89.4485027915553,2.00413757876346,0.6967999935150146,0.0,0.0,0.0,0.05611000210046768,0.11222000420093536,0.9314259886741638,1.99399995803833,0.022444000467658043,0.25040000677108765,2.6789278984069824,0.0546719990670681,3.763400077819824,2.833249807357788,0.5390496850013733,0.5339999794960022,1.5339499711990356,0.5923038721084595,0.011815194971859455,4.484431266784668,1.1283270120620728,7.09160041809082,0.0,6.536002159118652,4.52517032623291,0.0927099958062172,3.440000057220459,9.178290367126465,7.998800277709961,7.791500091552734,1.3551554679870605,0.7687298059463501,1.8974196910858154,1.6856948137283325,5.858597278594971,0.15270279347896576,5.197300434112549,0.0418425090610981,1.8569152355194092,1.2380847930908203,0.1784757524728775,0.7664568424224854,1.1327366828918457,0.8326882123947144,0.6444699168205261,0.9562325477600098,2.2316975593566895,0.3123999834060669,0.98372882604599,0.24939098954200745,0.18605421483516693,0.01449907198548317,0.0033169786911457777,0.002809938509017229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042100001126527786,0.9118000268936157,0.4771000146865845,2.036799907684326,0.14239999651908875,9.140999794006348,7.506800174713135,13.987700462341309,3.691200017929077,9.240300178527832,10.49269962310791,8.664899826049805,1.5359240770339966,0.8270360231399536,2.0675899982452393,1.4768500328063965,7.235199928283691,7.202499866485596,3.6314001083374023,2.52020001411438,0.7753000259399414,2.2309000492095947,0.20880000293254852,0.19169999659061432,1.430999994277954
2020-03-14 23:00:00,64.9136942813271,104.97951748496608,15.314713377701608,6.008419463509007,118.49646397640831,164.41801773874383,7.440166521582473,29.959175310636823,90.30944061279297,2.0042265841835425,5.966700077056885,0.0,0.0,0.0,0.05603500083088875,0.1120700016617775,0.9301810264587402,1.9794000387191772,0.02241400070488453,0.2508000135421753,2.6807901859283447,0.05471000075340271,3.7730000019073486,2.8499231338500977,0.5410611629486084,0.5353999733924866,1.542976975440979,0.5945140719413757,0.011859284713864326,4.501165390014648,1.1345844268798828,7.119800090789795,0.0,6.572249412536621,4.550265789031982,0.09317000210285187,3.4595999717712402,9.223830223083496,8.035500526428223,7.829800128936768,1.3623028993606567,0.7727842926979065,1.9074273109436035,1.6945856809616089,5.893682479858398,0.1536172777414322,5.208399772644043,0.04113667830824852,1.864954948425293,1.2434451580047607,0.17546507716178894,0.7535276412963867,1.1136287450790405,0.8186417818069458,0.636969804763794,0.9451043009757996,2.205725908279419,0.295199990272522,0.9739174842834473,0.20160740613937378,0.18419858813285828,0.011721034534275532,0.0032838964834809303,0.0022715514060109854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024000000208616257,0.6801000237464905,0.3434999883174896,1.5777000188827515,0.12530000507831573,8.756999969482422,6.245500087738037,14.906299591064453,4.234899997711182,9.913000106811523,11.497400283813477,9.663999557495117,1.8339099884033203,0.9874899983406067,2.4687249660491943,1.7633750438690186,5.730099678039551,7.451499938964844,3.575000047683716,2.1547999382019043,0.7182999849319458,2.0220999717712402,0.18960000574588776,0.15070000290870667,1.0476000308990479
2020-03-13 23:00:00,67.73440029746608,104.95792027523643,13.30455493927002,8.03668945714047,118.52290344238281,163.00069387335526,7.421623320496056,30.00445546601948,90.14692125822368,2.0002748276057996,3.752700090408325,0.0,0.0,0.0,0.03594999760389328,0.07189999520778656,0.5967699885368347,1.2031999826431274,0.014379999600350857,0.21780000627040863,2.284477949142456,0.04662200063467026,3.328400135040283,2.915252685546875,0.5216643810272217,0.4925999939441681,1.578347086906433,0.5732010006904602,0.011434134095907211,4.339800834655762,1.1777663230895996,6.9691996574401855,0.0,6.822386741638184,4.723447322845459,0.09709999710321426,3.3650999069213867,9.612899780273438,8.26710033416748,8.226300239562988,1.4080842733383179,0.7987543344497681,1.9715279340744019,1.7515336275100708,5.997867107391357,0.1563328206539154,5.410699844360352,0.04326976463198662,1.9532108306884766,1.3022892475128174,0.18456359207630157,0.7926008105278015,1.1713745594024658,0.8610913753509521,0.5528208017349243,0.8202481269836426,1.914331078529358,0.30410000681877136,0.9953011274337769,0.19347205758094788,0.18824291229248047,0.011248061433434486,0.0033559987787157297,0.002179888542741537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020899999886751175,0.6019999980926514,0.28999999165534973,1.6756999492645264,0.12269999831914902,8.583499908447266,6.32480001449585,15.5068998336792,4.248899936676025,10.093099594116211,11.84689998626709,10.040399551391602,1.8991179466247559,1.0226019620895386,2.556504964828491,1.8260749578475952,4.618100166320801,7.486000061035156,3.1984000205993652,2.00819993019104,0.7160999774932861,2.4312000274658203,0.18729999661445618,0.13280001282691956,0.9128999710083008
2020-03-12 23:00:00,66.720434088456,105.078252089651,13.405640702498587,7.804904686777215,118.43977556730572,162.67587119654604,7.41285146583064,30.017294933921413,90.21451729222348,1.997940508942855,3.3018999099731445,0.0,0.0,0.0,0.03207499906420708,0.06414999812841415,0.5324450135231018,1.0595999956130981,0.01283000037074089,0.20960000157356262,2.1911818981170654,0.044717997312545776,3.259200096130371,2.900980234146118,0.5245571136474609,0.474700003862381,1.570619821548462,0.5763795375823975,0.011497538536787033,4.363865852355957,1.1721290349960327,7.029999732971191,0.0,6.789731979370117,4.700839042663574,0.09789099544286728,3.350600004196167,9.691208839416504,8.33329963684082,8.234000205993652,1.411218523979187,0.800532341003418,1.9759165048599243,1.7554324865341187,6.049325466156006,0.15767407417297363,5.478399753570557,0.04311669245362282,1.960950493812561,1.307449460029602,0.18391066789627075,0.7897968888282776,1.1672306060791016,0.8580451011657715,0.5599508881568909,0.8308274149894714,1.9390215873718262,0.30970001220703125,1.0098083019256592,0.1930980086326599,0.19098667800426483,0.011226315051317215,0.0034049146343022585,0.0021756740752607584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810000091791153,0.570900022983551,0.2687000036239624,1.6505999565124512,0.11810000240802765,8.809399604797363,6.461999893188477,15.795100212097168,4.159599781036377,10.410599708557129,12.243300437927246,10.2878999710083,1.8965179920196533,1.0212019681930542,2.5530049800872803,1.8235750198364258,3.94569993019104,7.3144001960754395,2.966099977493286,1.9465999603271484,0.6801999807357788,2.313999891281128,0.1834000051021576,0.1437000036239624,0.8577000498771667
2020-03-11 23:00:00,68.96068091141551,99.95937518069618,12.107969886378237,9.531585793746146,118.49369892321135,160.7149473491468,7.378168161800429,30.00964385584781,85.12023845471833,2.0062112682744075,3.3603999614715576,0.0,0.0,0.0,0.03134999796748161,0.06269999593496323,0.5204100012779236,1.033400058746338,0.012539999559521675,0.20419999957084656,2.1528639793395996,0.043935999274253845,3.2590999603271484,2.861406087875366,0.5314249992370605,0.47530001401901245,1.549194097518921,0.5839259624481201,0.01164807379245758,4.421000957489014,1.156041145324707,7.140900135040283,0.0,6.696540832519531,4.636318206787109,0.0980129987001419,3.3469998836517334,9.703287124633789,8.336000442504883,8.16510009765625,1.408939003944397,0.7992392182350159,1.9727247953414917,1.7525968551635742,6.148637294769287,0.16026261448860168,5.508699893951416,0.04287290945649147,1.933831810951233,1.2893682718276978,0.18287083506584167,0.7853313684463501,1.1606310606002808,0.8531937599182129,0.5640709400177002,0.8369405269622803,1.9532885551452637,0.30949997901916504,1.0189489126205444,0.19992423057556152,0.19271545112133026,0.01162317767739296,0.003435735125094652,0.0022525866515934467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012799999676644802,0.5576000213623047,0.23190000653266907,1.4910999536514282,0.09440000355243683,9.487899780273438,6.952300071716309,13.848699569702148,3.9077999591827393,10.63539981842041,12.146200180053711,9.527000427246094,1.8250699043273926,0.982729971408844,2.456825017929077,1.7548749446868896,4.666899681091309,8.127900123596191,3.1974000930786133,2.043299913406372,0.7302999496459961,2.4707000255584717,0.1834000051021576,0.13860000669956207,0.8023000359535217
2020-03-10 23:00:00,69.27240391781456,100.03863465158562,10.938217815599943,9.15771138040643,118.49894874974301,163.15618414627878,7.328953431554105,29.967432524028577,85.11352217824836,1.983046061114261,3.2681000232696533,0.0,0.0,0.0,0.025505000725388527,0.051010001450777054,0.4233829975128174,0.8345999717712402,0.010201999917626381,0.16699999570846558,1.8936539888381958,0.038645997643470764,3.2897000312805176,2.6006059646606445,0.5649503469467163,0.444599986076355,1.407994270324707,0.62076336145401,0.012382901273667812,4.6999030113220215,1.0514236688613892,7.7723002433776855,0.0,6.0905280113220215,4.216748237609863,0.09945899993181229,3.2606000900268555,9.846441268920898,8.705599784851074,7.775899887084961,1.3817979097366333,0.7838431000709534,1.9347232580184937,1.7188358306884766,6.475322723388672,0.16877757012844086,5.877599716186523,0.04631844535470009,1.9419913291931152,1.2948086261749268,0.19756747782230377,0.8484455347061157,1.2539067268371582,0.9217617511749268,0.6038584113121033,0.8959751725196838,2.091066360473633,0.3084000051021576,1.0685923099517822,0.19487468898296356,0.2021045833826065,0.011329608038067818,0.0036031249910593033,0.002195692388340831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008999999612569809,0.5200999975204468,0.19460000097751617,1.361899971961975,0.08699999749660492,9.799099922180176,7.011600017547607,13.479299545288086,3.9154999256134033,10.859299659729004,12.316499710083008,9.434399604797363,1.81849205493927,0.9791880249977112,2.447970151901245,1.7485500574111938,4.728300094604492,8.148500442504883,3.169300079345703,2.045799970626831,0.7099999785423279,2.455399990081787,0.17389999330043793,0.1266999989748001,0.7236999869346619
2020-03-09 23:00:00,73.44159136320415,100.01625703510486,10.758534080103823,9.314167022705078,118.49392740350021,163.9850720857319,7.2879740507371835,30.023557562577096,85.03366289640728,1.9982784233595197,2.9112000465393066,0.0,0.0,0.0,0.023485001176595688,0.046970002353191376,0.38985100388526917,0.7662000060081482,0.00939400028437376,0.1535000056028366,1.8184880018234253,0.037112001329660416,3.3084001541137695,2.5011513233184814,0.5866940021514893,0.4341999888420105,1.354148507118225,0.6446551084518433,0.01285949070006609,4.880791187286377,1.0118333101272583,8.127400398254395,0.0,5.8611955642700195,4.057971000671387,0.0995279997587204,3.2423999309539795,9.853271484375,8.78950023651123,7.582200050354004,1.3711600303649902,0.7778086066246033,1.9198285341262817,1.7056031227111816,6.587498664855957,0.17170141637325287,5.971199989318848,0.0464630126953125,1.9400713443756104,1.2935285568237305,0.19818413257598877,0.8510936498641968,1.2578203678131104,0.9246387481689453,0.616201639175415,0.9142894148826599,2.1338088512420654,0.3100000023841858,1.098026156425476,0.2070309817790985,0.20767146348953247,0.01203634962439537,0.0037023713812232018,0.0023326596710830927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008700000122189522,0.5425999760627747,0.18490000069141388,1.2984999418258667,0.08510000258684158,10.421899795532227,7.402599811553955,12.200699806213379,3.805799961090088,10.910400390625,12.163000106811523,8.867600440979004,1.7705739736557007,0.9533859491348267,2.383464813232422,1.7024749517440796,4.795499801635742,8.620499610900879,2.990600109100342,2.1916000843048096,0.7581999897956848,2.6677000522613525,0.2151000052690506,0.18860000371932983,0.7361999750137329
2020-03-08 23:00:00,71.31317419754832,99.99734476992958,9.0973683909366,11.569465486626877,117.99866124203331,161.49846207468133,7.251990676911674,29.986176039043226,85.3835035625257,2.003226581372713,2.265899896621704,0.0,0.0,0.0,0.0175199992954731,0.0350399985909462,0.2908320128917694,0.5728999972343445,0.007007999811321497,0.11630000174045563,1.5586899518966675,0.03181000053882599,3.289600133895874,2.2312686443328857,0.6268190741539001,0.4009000062942505,1.2080312967300415,0.6887442469596863,0.013738974928855896,5.214597702026367,0.9084377288818359,8.808000564575195,0.0,5.262260913848877,3.643301486968994,0.10096099972724915,3.1521999835968018,9.995139122009277,8.812899589538574,7.589900016784668,1.3441849946975708,0.7625066637992859,1.8820595741271973,1.6720486879348755,7.012325286865234,0.1827744096517563,6.313499927520752,0.04601939022541046,1.9411513805389404,1.2942485809326172,0.19629189372062683,0.8429675698280334,1.245810866355896,0.9158104062080383,0.6598904728889465,0.9791128039360046,2.2850966453552246,0.31200000643730164,1.1728267669677734,0.1990826427936554,0.22181862592697144,0.01157424971461296,0.0039545875042676926,0.0022431041579693556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016699999570846558,0.5734000205993652,0.19050000607967377,1.6820000410079956,0.08829999715089798,11.18589973449707,7.946800231933594,11.65820026397705,3.8434998989105225,11.50629997253418,12.611000061035156,8.827699661254883,1.817270040512085,0.9785299897193909,2.4463250637054443,1.7473750114440918,4.311699867248535,7.703199863433838,2.7548000812530518,2.0016000270843506,0.7630000114440918,2.534899950027466,0.18060000240802765,0.14920000731945038,0.7806000113487244
2020-03-07 23:00:00,71.35357103849712,99.18956856978566,9.385757797642759,11.660229080601743,117.26954450105366,159.51161274157073,7.1337137630536525,30.009440974185342,84.10426611649363,1.9870393903631913,2.6733999252319336,0.0,0.0,0.0,0.007594999857246876,0.015189999714493752,0.12607699632644653,0.5573999881744385,0.003037999849766493,0.7210999727249146,2.181283950805664,0.044516000896692276,4.26069974899292,3.4619600772857666,0.7181326150894165,0.30320000648498535,1.8743399381637573,0.7890788912773132,0.01574043557047844,5.974247932434082,0.6511149406433105,10.036299705505371,0.0,3.7716801166534424,2.611304998397827,0.09150899946689606,2.6809000968933105,9.059391021728516,8.901599884033203,6.304900169372559,1.1451265811920166,0.6495881676673889,1.6033481359481812,1.424437403678894,7.388714790344238,0.19258490204811096,6.506999969482422,0.044342681765556335,1.703322172164917,1.1356778144836426,0.18914003670215607,0.8122541904449463,1.2004199028015137,0.8824430108070374,0.7056813836097717,1.0470551252365112,2.4436631202697754,0.29280000925064087,1.216348648071289,0.20544131100177765,0.2300499975681305,0.011943929828703403,0.004101336468011141,0.0023147487081587315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04230000078678131,0.5958999991416931,0.19750000536441803,1.8941999673843384,0.06589999794960022,12.726799964904785,9.181900024414062,8.894399642944336,3.4763998985290527,11.649100303649902,11.710100173950195,7.603099822998047,1.5940600633621216,0.8583400249481201,2.1458499431610107,1.5327500104904175,5.0416998863220215,9.106100082397461,2.765700101852417,2.17930006980896,0.845300018787384,2.509000062942505,0.1736000031232834,0.15150000154972076,0.8357000350952148
2020-03-06 23:00:00,69.19797997725637,100.08733428151984,13.505222973070646,10.623894992627596,117.56522128456517,165.34293325323807,7.147804143691047,24.879750803897256,95.33384624280427,1.9944777990642346,1.6376999616622925,0.0,0.0,0.0,0.017854999750852585,0.03570999950170517,0.2963930070400238,0.6960000395774841,0.007142000366002321,0.3564999997615814,1.9896938800811768,0.040605999529361725,3.6092000007629395,3.316249370574951,0.7222226858139038,0.31349998712539673,1.7954506874084473,0.7935730218887329,0.015830084681510925,6.008274078369141,0.7314432263374329,9.968300819396973,0.0,4.236993789672852,2.933462619781494,0.0973530039191246,2.9553000926971436,9.637947082519531,9.13129997253418,5.986400127410889,1.1747134923934937,0.6663717031478882,1.644774079322815,1.4612408876419067,7.357722759246826,0.19177711009979248,6.251299858093262,0.044033706188201904,1.7608596086502075,1.17404043674469,0.1878221184015274,0.8065944910049438,1.192055583000183,0.8762942552566528,0.643561840057373,0.9548851847648621,2.228553056716919,0.28110000491142273,1.0651541948318481,0.22863177955150604,0.20145432651042938,0.01329217478632927,0.0035915321204811335,0.0025760403368622065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03909999877214432,0.5717999935150146,0.19750000536441803,2.0553998947143555,0.08659999817609787,12.387700080871582,9.028300285339355,8.804200172424316,3.347599983215332,11.459200859069824,8.01710033416748,10.574899673461914,1.5986100435256958,0.8607900142669678,2.15197491645813,1.5371249914169312,5.042699813842773,9.690600395202637,3.053299903869629,3.0622000694274902,0.9214000105857849,1.5267000198364258,0.18459999561309814,0.15929999947547913,0.8083999752998352
2020-03-05 23:00:00,65.37523972360711,99.90321119208085,13.306588072525827,10.733229436372456,116.5754623413086,165.51489819978414,6.877237860537242,19.97513158697831,95.33400364925987,2.002721071243286,1.6376999616622925,0.0,0.0,0.0,0.027370000258088112,0.054740000516176224,0.4543420076370239,0.9936000108718872,0.0109479995444417,0.31139999628067017,2.1986300945281982,0.04487000033259392,3.5748000144958496,3.2486488819122314,0.7173567414283752,0.352400004863739,1.758851170539856,0.7882263660430908,0.01572342962026596,5.9677934646606445,0.7800401449203491,9.48189926147461,0.0,4.518498420715332,3.128361225128174,0.09524600207805634,3.0815999507904053,9.429353713989258,8.407100677490234,6.530700206756592,1.168515920639038,0.6628560423851013,1.636096477508545,1.4535316228866577,7.227809429168701,0.18839094042778015,6.051599979400635,0.04354472458362579,1.7901382446289062,1.1935617923736572,0.18573641777038574,0.7976374626159668,1.1788181066513062,0.8665632605552673,0.6273340582847595,0.9308071732521057,2.172358751296997,0.2882999777793884,1.0305211544036865,0.25612372159957886,0.1949041336774826,0.014890497550368309,0.003474755212664604,0.00288579729385674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849999979138374,0.6650000214576721,0.22139999270439148,2.3024001121520996,0.11590000241994858,3.231799840927124,9.654199600219727,9.30049991607666,3.946000099182129,12.188699722290039,8.538200378417969,11.286399841308594,2.0857200622558594,1.1230800151824951,2.8077001571655273,2.005500078201294,5.752500057220459,10.671899795532227,3.434499979019165,3.4632999897003174,0.9680999517440796,1.6640000343322754,0.19900000095367432,0.18649999797344208,0.9248999953269958
2020-03-04 23:00:00,61.15600063926295,100.08229868035568,12.441205878006784,9.229338394968133,116.37079258968956,165.55401611328125,6.387403629679542,20.006664577283356,95.9950967085989,1.9994059989326878,1.2204999923706055,0.0,0.0,0.0,0.029884999617934227,0.059769999235868454,0.49609100818634033,1.0809000730514526,0.01195400021970272,0.32089999318122864,2.2715418338775635,0.04635800048708916,3.610599994659424,3.2786214351654053,0.7146843075752258,0.36739999055862427,1.775078535079956,0.7852899432182312,0.015664855018258095,5.945560932159424,0.7925734519958496,9.323699951171875,0.0,4.591099739074707,3.178626298904419,0.09443699568510056,3.129300117492676,9.349263191223145,8.27180004119873,6.5817999839782715,1.1737873554229736,0.6658463478088379,1.643477439880371,1.460088849067688,7.198278903961182,0.18762123584747314,5.997200012207031,0.04340866208076477,1.8020776510238647,1.2015222311019897,0.18515604734420776,0.7951450943946838,1.1751346588134766,0.8638555407524109,0.621851921081543,0.9226731061935425,2.1533751487731934,0.2831999957561493,1.008215069770813,0.2671578824520111,0.19068534672260284,0.015532000921666622,0.0033995425328612328,0.0030101214069873095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028599999845027924,0.5728999972343445,0.21729999780654907,1.8660000562667847,0.05869999900460243,12.569300651550293,9.137200355529785,9.006099700927734,3.3457000255584717,11.59369945526123,8.14780044555664,10.792200088500977,1.560286045074463,0.8401539921760559,2.1003849506378174,1.5002750158309937,4.848499774932861,10.240300178527832,3.1675000190734863,2.7723000049591064,0.736299991607666,1.3079999685287476,0.15520000457763672,0.1581999957561493,0.8187999725341797
2020-03-03 23:00:00,67.92788676211708,96.07988287273206,12.40602347725316,9.459267842142205,117.05598409552323,165.4471395392167,6.598173076042305,25.750050896092464,91.10308596962376,2.0006700189490068,1.2532000541687012,0.0,0.0,0.0,0.02971000038087368,0.05942000076174736,0.49318602681159973,1.0740000009536743,0.011884000152349472,0.32030001282691956,2.2681119441986084,0.04628799855709076,3.6126999855041504,3.2751829624176025,0.7156421542167664,0.3666999936103821,1.773216962814331,0.7863423824310303,0.015685848891735077,5.9535298347473145,0.793332576751709,9.339699745178223,0.0,4.595497131347656,3.181670665740967,0.09442000091075897,3.1368000507354736,9.347579956054688,8.267399787902832,6.583000183105469,1.1742384433746338,0.6661022901535034,1.6441090106964111,1.4606499671936035,7.189117908477783,0.18738245964050293,5.996099948883057,0.04348236322402954,1.7977579832077026,1.1986421346664429,0.18547040224075317,0.7964951395988464,1.177129864692688,0.8653221726417542,0.6231635808944702,0.9246192574501038,2.157917022705078,0.2870999872684479,1.0063703060150146,0.2601446211338043,0.1903364360332489,0.015124266035854816,0.003393322229385376,0.0029311019461601973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023399999365210533,0.5530999898910522,0.22259999811649323,1.9147000312805176,0.0737999975681305,12.035599708557129,8.887900352478027,9.229700088500977,3.3406999111175537,11.128399848937988,7.822500228881836,10.692700386047363,1.5587259531021118,0.8393139839172363,2.098284959793091,1.4987750053405762,5.2067999839782715,10.103699684143066,3.378999948501587,2.837399959564209,0.8888999819755554,1.9600000381469727,0.18410000205039978,0.17739999294281006,0.7990999817848206
